"quantity","method","est_coverage","ci_width","bias","variance","MSE","mu","sigma","efficiency","alpha","ci_target_coverage","n_draws","asymmetry"
"HPD_L","Batches",0.994,0.64768231427091,0.0460143748596707,0.00494910834233558,0.0070565328193772,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_L","Doss",0.652,0.18548223069816,0.0113294220215314,0.0101364895884074,0.0102445724125726,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_L","Doss_Opt",0.664,0.1867978836615,-0.00320207092288597,0.0100776191738313,0.0100677171936788,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_L","Doss_SBM",0.312,0.0772534919421084,0.0113294220215314,0.0101364895884074,0.0102445724125726,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_L","Gamma_mixture",0.998,0.19783008818489,-0.0101373967572878,0.000948662725338884,0.00104953221290287,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_L","Gaussian_mixture",0.976,0.197956922349047,-0.00361997109387221,0.00228084097501994,0.00228938348379037,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_L","Meeker",0.69,0.197457307753701,0.0112078883855599,0.0101407066366105,0.0102460419854005,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_L","SPIn",0.68,0.198138300190295,0.00802905349358505,0.0102059973054567,0.0102500510108486,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_L","Stan",0.698,0.204816206401739,0.0112078883855599,0.0101407066366105,0.0102460419854005,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_U","Batches",0.998,0.66526741755629,-0.0478942427180907,0.00510314673079899,0.00738679892287678,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_U","Doss",0.668,0.202904651310525,-0.0107047613028922,0.0109757925949626,0.0110684329243246,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_U","Doss_Opt",0.686,0.202690098175883,-0.0191341063783363,0.0101365078552824,0.0104823488664693,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_U","Doss_SBM",0.308,0.0776008651202372,-0.0107047613028922,0.0109757925949626,0.0110684329243246,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_U","Gamma_mixture",0.996,0.208747830448482,-0.00962210629086705,0.00120129363588248,0.00129147597808346,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_U","Gaussian_mixture",0.984,0.204232403922608,-0.0115647738910692,0.001623399854727,0.00175389705016911,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_U","Meeker",0.684,0.214464327692582,-0.0107047613028922,0.0109757925949626,0.0110684329243246,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_U","SPIn",0.674,0.214713160015261,-0.007475780418756,0.0110437259731079,0.0110775258140312,4.01,0.0352,0.999,0.95,0.95,10000,"none"
"HPD_U","Stan",0.708,0.220197192736795,-0.0107047613028922,0.0109757925949626,0.0110684329243246,4.01,0.0352,0.999,0.95,0.95,10000,"none"
