"quantity","method","est_coverage","ci_width","bias","variance","MSE","mu","sigma","efficiency","alpha","ci_target_coverage","n_draws","asymmetry"
"HPD_L","Batches",0.166,0.0984978953687504,0.0513684849642636,0.000127849105208184,0.00276631465452154,0,1,0.02,0.95,0.95,10000,"high"
"HPD_L","Doss",0.074,0.0037362600061999,0.0115629950492631,0.000151135608502471,0.00028453619179475,0,1,0.02,0.95,0.95,10000,"high"
"HPD_L","Doss_Opt",0.082,0.00697548939599428,0.0167260350719335,0.00016667649682145,0.000446103393055356,0,1,0.02,0.95,0.95,10000,"high"
"HPD_L","Doss_SBM",0.938,0.0676935464214163,0.0115629950492631,0.000151135608502471,0.00028453619179475,0,1,0.02,0.95,0.95,10000,"high"
"HPD_L","Gamma_mixture",0.206,0.0183557484738435,-0.014316617284261,3.11701122114596e-05,0.000236073302451038,0,1,0.02,0.95,0.95,10000,"high"
"HPD_L","Gaussian_mixture",0,0.156964765302669,-0.237208790575551,0.00432914123656583,0.0605884932804083,0,1,0.02,0.95,0.95,10000,"high"
"HPD_L","Meeker",0.82,0.0379405550876235,0.0115629950492631,0.000151135608502471,0.00028453619179475,0,1,0.02,0.95,0.95,10000,"high"
"HPD_L","SPIn",0.758,0.0345479539796945,0.00399105284182604,0.00014082333251648,0.000156470188637694,0,1,0.02,0.95,0.95,10000,"high"
"HPD_L","Stan",0.424,0.0206259536014701,0.0115629950492631,0.000151135608502471,0.00028453619179475,0,1,0.02,0.95,0.95,10000,"high"
"HPD_U","Batches",0.998,4.74664260766858,0.0478769475867057,0.273681094000307,0.275425933922527,0,1,0.02,0.95,0.95,10000,"high"
"HPD_U","Doss",0.91,1.84384099756812,-0.00589737494610447,0.235468520691288,0.23503236268116,0,1,0.02,0.95,0.95,10000,"high"
"HPD_U","Doss_Opt",0.914,1.85001794045503,0.0076406985266302,0.238273268507395,0.237855102244355,0,1,0.02,0.95,0.95,10000,"high"
"HPD_U","Doss_SBM",0.884,1.69569139416653,-0.00589737494610447,0.235468520691288,0.23503236268116,0,1,0.02,0.95,0.95,10000,"high"
"HPD_U","Gamma_mixture",0.326,0.437908420912356,-0.00206335223910906,0.234789818432892,0.234324496218489,0,1,0.02,0.95,0.95,10000,"high"
"HPD_U","Gaussian_mixture",0.338,0.490437128133387,0.0894685305120937,0.294851275298006,0.302266190699404,0,1,0.02,0.95,0.95,10000,"high"
"HPD_U","Meeker",0.332,0.432869293262427,-0.00589737494610447,0.235468520691288,0.23503236268116,0,1,0.02,0.95,0.95,10000,"high"
"HPD_U","SPIn",0.328,0.431753549482732,-0.00460045467466153,0.235593420043229,0.235143397386356,0,1,0.02,0.95,0.95,10000,"high"
"HPD_U","Stan",0.92,1.96814486992452,-0.00589737494610447,0.235468520691288,0.23503236268116,0,1,0.02,0.95,0.95,10000,"high"
