"quantity","method","est_coverage","ci_width","bias","variance","MSE","mu","sigma","efficiency","alpha","ci_target_coverage","n_draws","asymmetry"
"HPD_L","Doss",0.694,0.289158344185133,0.0216820398829206,0.0194945547877007,0.0199451710863976,4.01,0.0352,0.999,0.95,0.95,4000,"none"
"HPD_L","Gamma_mixture",1,0.312521289251596,-0.00810414845751831,0.00276066691369364,0.00282082280208775,4.01,0.0352,0.999,0.95,0.95,4000,"none"
"HPD_L","Gaussian_mixture",0.998,0.320145736008819,-0.0246921898697649,0.00334829790457503,0.0039513055493304,4.01,0.0352,0.999,0.95,0.95,4000,"none"
"HPD_L","Meeker",0.712,0.318093401729972,0.027057444597769,0.0195156778096229,0.020208751762165,4.01,0.0352,0.999,0.95,0.95,4000,"none"
"HPD_U","Doss",0.711,0.314259546961656,-0.020123959975672,0.0217384190642018,0.02212165441024,4.01,0.0352,0.999,0.95,0.95,4000,"none"
"HPD_U","Gamma_mixture",0.988,0.329891720836313,-0.012572745399841,0.00348748107618297,0.00363858004091982,4.01,0.0352,0.999,0.95,0.95,4000,"none"
"HPD_U","Gaussian_mixture",0.974,0.322533790082627,-0.0240515672634411,0.00386126601004135,0.00443202136584909,4.01,0.0352,0.999,0.95,0.95,4000,"none"
"HPD_U","Meeker",0.756,0.349383590557854,-0.0197532411962653,0.0212690606795772,0.0216167130959758,4.01,0.0352,0.999,0.95,0.95,4000,"none"
