"quantity","method","est_coverage","ci_width","bias","variance","MSE","mu","sigma","efficiency","alpha","ci_target_coverage","n_draws","asymmetry"
"HPD_L","Doss",0.595,0.380608559476686,0.0572137490648753,0.0434959322606196,0.0467258494104175,2.58,0.254,0.5,0.95,0.95,4000,"moderate"
"HPD_L","Gamma_mixture",0.978,0.422226034339832,0.0317629603335367,0.00663074333818932,0.00762636750066277,2.58,0.254,0.5,0.95,0.95,4000,"moderate"
"HPD_L","Gaussian_mixture",0.964,0.45700819456686,0.0157751074592139,0.00997997496354792,0.0102088690289706,2.58,0.254,0.5,0.95,0.95,4000,"moderate"
"HPD_L","Meeker",0.668,0.441376859097211,0.0437417315258728,0.0468775800037038,0.0486971639205779,2.58,0.254,0.5,0.95,0.95,4000,"moderate"
"HPD_U","Doss",0.843,0.806496470913988,-0.00823770898345575,0.0789526849271969,0.0789415920915658,2.58,0.254,0.5,0.95,0.95,4000,"moderate"
"HPD_U","Gamma_mixture",0.938,0.730245920971796,0.0842577071021847,0.0357521546760325,0.0427800115727979,2.58,0.254,0.5,0.95,0.95,4000,"moderate"
"HPD_U","Gaussian_mixture",0.81,0.777584335528574,0.170999609171721,0.0546897255583942,0.0838212124441587,2.58,0.254,0.5,0.95,0.95,4000,"moderate"
"HPD_U","Meeker",0.822,0.772208144662356,-0.0327777568198254,0.0772268062305747,0.0781467339602532,2.58,0.254,0.5,0.95,0.95,4000,"moderate"
