"p","est_coverage","ci_width","bias","variance","MSE"
1e-04,0.074,0.00207787741470517,0.00675297560585201,0.000111158484696377,0.000156538847260216
0.0101989898989899,0.88,0.0485532272411863,0.000939070831241389,0.000226980819495926,0.000227408711883022
0.0202979797979798,0.938,0.0643127065090935,0.000885015015130721,0.000275082903257838,0.000275315989028329
0.0303969696969697,0.958,0.0740760943640421,0.00109463142757577,0.000319509299209173,0.000320068498572991
0.0404959595959596,0.966,0.0813623280819514,0.00114367522711373,0.000366908312447616,0.000367482488847834
0.0505949494949495,0.964,0.0871156109767908,0.00116109044322647,0.000412417435537402,0.000412940731683679
0.0606939393939394,0.964,0.0917376216486781,0.00116542682973459,0.000459084967863004,0.000459525017622743
0.0707929292929293,0.966,0.0957464334900262,0.00118535208829639,0.000500479772275079,0.000500883872303758
0.0808919191919192,0.962,0.0992484729582447,0.00136234988197426,0.000551342946182975,0.000552096257491524
0.0909909090909091,0.964,0.102445029649288,0.00127686411196895,0.0005956014111749,0.000596040590312984
0.101089898989899,0.954,0.105369423046143,0.00144149701226215,0.000652203695036118,0.000652977201282407
0.111188888888889,0.964,0.108166516128329,0.00147922096819502,0.000701943485579367,0.000702727693280956
0.121287878787879,0.958,0.110843128018617,0.00152230474658966,0.00075938396642156,0.000760182610230206
0.131386868686869,0.956,0.113449550002749,0.00153842348377406,0.000820475393179663,0.000821201189208731
0.141485858585859,0.958,0.116011387248037,0.00160349164494984,0.000881947288434669,0.000882754579313224
0.151584848484848,0.952,0.118597496047096,0.00179779455473971,0.000946606704996013,0.000947945556847072
0.161683838383838,0.946,0.121222327329242,0.00195750305411376,0.0010149716182565,0.00101677349322685
0.171782828282828,0.946,0.123860264181587,0.00206683468549377,0.00107826693833912,0.0010803822100796
0.181881818181818,0.948,0.126474513125323,0.00202547664782594,0.00113865976088019,0.00114048499700932
0.191980808080808,0.944,0.129233489682375,0.00195417704970274,0.00120520043791476,0.00120660884498052
0.202079797979798,0.94,0.132009486441354,0.00191007422622186,0.00128221430419702,0.0012832982591383
0.212178787878788,0.942,0.134876102186343,0.00195765830661451,0.00135156192537226,0.00135269122756697
0.222277777777778,0.942,0.137844554864161,0.00210600853851835,0.00142418448981091,0.0014257713927956
0.232376767676768,0.94,0.140850258244601,0.0022104647348599,0.00151612744132207,0.00151798134078348
0.242475757575758,0.938,0.143979090455786,0.00220712388053188,0.00159758547077465,0.00159926169565712
0.252574747474747,0.94,0.147126674001329,0.00222457941036672,0.00168307584131279,0.00168465844318319
0.262673737373737,0.944,0.150347697967645,0.0021912238987616,0.0017693733676204,0.00177063608305966
0.272772727272727,0.94,0.153634904748386,0.00227594797288612,0.00186561167971547,0.00186706039553132
0.282871717171717,0.934,0.157124562569683,0.00228999710935384,0.00197023556470591,0.00197153918033735
0.292970707070707,0.93,0.160673710476339,0.00237521320607419,0.00207332589777982,0.00207482088375857
0.303069696969697,0.93,0.164380010195076,0.00247985695930119,0.00217701896675597,0.00217881461936106
0.313168686868687,0.926,0.168135741111123,0.00248827961038841,0.00228533586082255,0.00228695672452038
0.323267676767677,0.934,0.172108740088264,0.00269847810508054,0.00240064284638114,0.00240312334477197
0.333366666666667,0.934,0.17610511179592,0.00281970800376463,0.00253251052746029,0.00253539625963187
0.343465656565657,0.936,0.180123911875508,0.00298008673821585,0.00266299421023141,0.00266654913877823
0.353564646464646,0.936,0.18433693973611,0.00309120809370015,0.00279446673147829,0.00279843336549389
0.363663636363636,0.934,0.188687920071423,0.00315586721796789,0.00293717592032747,0.00294126106638426
0.373762626262626,0.93,0.193161898433951,0.00334853181381805,0.00308767548241189,0.00309271279675522
0.383861616161616,0.93,0.197837623416523,0.00362605571125886,0.00323849715192187,0.00324516843763918
0.393960606060606,0.932,0.202567087945023,0.0038339350511661,0.00340012291317826,0.00340802172532846
0.404059595959596,0.934,0.207416317152858,0.0038644980374158,0.00357291629036954,0.00358070480286999
0.414158585858586,0.932,0.212309545886751,0.00398227624150082,0.00377163054473961,0.00377994580771375
0.424257575757576,0.926,0.217396442416678,0.00405564097635023,0.00397665167173877,0.00398514659212435
0.434356565656566,0.928,0.222572101534064,0.00417892808491636,0.00416629283117155,0.00417542368544811
0.444455555555556,0.928,0.227956961223475,0.00427795028078457,0.00438353739185032,0.00439307117567149
0.454554545454545,0.922,0.233533658758742,0.00451133471715798,0.0046200493947627,0.00463116143690341
0.464653535353535,0.92,0.239243049643346,0.00462375283792839,0.00485711785910838,0.00486878271369641
0.474752525252525,0.918,0.245081286143664,0.00468978162821981,0.00511380424471026,0.00512557068794123
0.484851515151515,0.924,0.251225950081678,0.00486596131171614,0.00537680658737358,0.00538973055368596
0.494950505050505,0.924,0.257537023858716,0.00493589410263015,0.0056401823128169,0.00565326499878365
0.505049494949495,0.92,0.263943516391257,0.00494042204953157,0.0059101179993159,0.00592270553334476
0.515148484848485,0.918,0.270577900645842,0.00501711788140307,0.00622046919288346,0.00623319972633359
0.525247474747475,0.91,0.277518239460526,0.00529844990455891,0.00658562074483856,0.00660052307474
0.535346464646465,0.91,0.284553118648121,0.00526099076741989,0.00692424130177713,0.00693807084302845
0.545445454545455,0.908,0.292022034932241,0.00552290523864346,0.00727930931520139,0.00729525317884602
0.555544444444444,0.91,0.299691437755329,0.00565980465801247,0.00768698217615495,0.0077036416005695
0.565643434343434,0.908,0.307634328169793,0.00581967519026125,0.00809307000473541,0.00811075248404609
0.575742424242424,0.91,0.315947472092957,0.00595836079063836,0.00855812783984878,0.0085765136474805
0.585841414141414,0.912,0.324560924813095,0.00620062084227923,0.00901385673226759,0.00903427671763276
0.595940404040404,0.91,0.333555843421144,0.00644786936541133,0.00949096655629628,0.0095135596425371
0.606039393939394,0.912,0.342849349748676,0.00664019194027876,0.0100028108766307,0.0100268974038812
0.616138383838384,0.918,0.352489087252446,0.00684230620661748,0.0105088592242775,0.0105346586600541
0.626237373737374,0.918,0.36248772366905,0.00682391752826789,0.0110930928481731,0.0111174725129093
0.636336363636364,0.918,0.37299535846388,0.00705262462106443,0.0116931701084416,0.0117195232822703
0.646435353535354,0.916,0.384127018835893,0.00716984125050806,0.0123727977734768,0.0123994588014873
0.656534343434343,0.914,0.395804862190256,0.00740624599969802,0.0131249198204005,0.0131535224605678
0.666633333333333,0.92,0.407967863739699,0.00776051628224418,0.013850102764647,0.0138826281720847
0.676732323232323,0.912,0.420743062389785,0.00792574805767298,0.0146967495081207,0.0147301734913781
0.686831313131313,0.91,0.434080069597647,0.00819954910816206,0.0156253465669768,0.01566132847942
0.696930303030303,0.918,0.447999316614976,0.00841511918408343,0.0164828508914275,0.0165206994205269
0.707029292929293,0.918,0.462708035310017,0.00886354099665726,0.0175175650684725,0.017561092297335
0.717128282828283,0.916,0.478018557038723,0.00929567275902066,0.0185862218466211,0.0186354589349706
0.727227272727273,0.916,0.494525718248482,0.00945435266615733,0.0199136377956545,0.0199631953043993
0.737326262626263,0.916,0.511499031969736,0.00952392054439862,0.021140852554062,0.0211892759114898
0.747425252525252,0.92,0.529990804989427,0.00931011358967287,0.022681890867296,0.0227232053006141
0.757524242424242,0.916,0.549972629579272,0.00925337495103566,0.0242743265236026,0.0243114028185399
0.767623232323232,0.92,0.571774238114727,0.00998172864188446,0.0257993489648119,0.0258473851735625
0.777722222222222,0.924,0.595041088274119,0.0100489060732142,0.0279016968875968,0.0279468740070899
0.787821212121212,0.93,0.619803325336285,0.010222555512981,0.0300824667951571,0.0301268025027828
0.797920202020202,0.928,0.646404105738657,0.0110353412544499,0.0326452527234479,0.0327017409746032
0.808019191919192,0.924,0.674376124887987,0.0112025092591526,0.035447919228661,0.0355025196039051
0.818118181818182,0.924,0.70477958157674,0.0113486523693278,0.0388324463002172,0.0388835733182166
0.828217171717172,0.924,0.739028750632858,0.0112709616348843,0.0423339272040422,0.0423762939258092
0.838316161616162,0.926,0.776446562214724,0.0115499224660595,0.0462718518729406,0.0463127088781667
0.848415151515151,0.92,0.817898904929596,0.0118815425768415,0.0513812021045797,0.0514196107543758
0.858514141414141,0.922,0.865067585379409,0.0117967541595983,0.056102572686254,0.0561295309495835
0.868613131313131,0.922,0.918269949638741,0.0120147123224693,0.0633129054379717,0.0633306329392875
0.878712121212121,0.922,0.977336151482449,0.0126940530583675,0.0716434165914919,0.0716612687413575
0.888811111111111,0.92,1.0428084566835,0.01359003959805,0.0821874978033765,0.0822078119840463
0.898910101010101,0.916,1.11796450490458,0.0139442619732809,0.0942473881661005,0.0942533358317477
0.909009090909091,0.92,1.20575827224967,0.0131393726761803,0.108818796788004,0.108773802308751
0.919108080808081,0.92,1.31966427206219,0.0134007808779964,0.12759267483987,0.12751707041833
0.929207070707071,0.916,1.45371440655426,0.0144059747669703,0.154185516162198,0.15408467723886
0.939306060606061,0.906,1.60812704355381,0.0155597750254569,0.19320717133527,0.193062863591442
0.949405050505051,0.914,1.83322332290203,0.0160798870275964,0.24424862386731,0.244018689386395
0.95950404040404,0.91,2.10887173521293,0.0128940478913102,0.328674644520725,0.328183551702707
0.96960303030303,0.896,2.58635247330233,0.0139444628434869,0.502971235789969,0.502159741362383
0.97970202020202,0.874,3.31842144526336,0.0216184859078029,0.859674963274337,0.858422972280734
0.98980101010101,0.844,4.76154740125057,0.0236614395287456,2.14955751717593,2.14581826586215
0.9999,0.024,1.39773533127426,-9.34185739855931,184.077754169069,270.979898315748
