"p","est_coverage","ci_width","bias","variance","MSE"
1e-04,0.998,0.0825709282037217,-0.00197451670922463,3.55580796040546e-05,3.93856796798537e-05
0.0101989898989899,1,0.0825709282037217,-0.00012595856085933,1.25825722060942e-05,1.25732726207358e-05
0.0202979797979798,1,0.0825709282037217,-0.000247455956312267,1.41669007618426e-05,1.41998014106333e-05
0.0303969696969697,1,0.0825709282037217,-0.00017222602733773,1.40097401109464e-05,1.4011382435217e-05
0.0404959595959596,1,0.0825709282037217,-0.000211780310839664,1.4911796445274e-05,1.49268237524428e-05
0.0505949494949495,1,0.0825709282037217,-0.000247939733651524,1.56909861097916e-05,1.57210782490952e-05
0.0606939393939394,1,0.0825709282037217,-0.000262490123038658,1.65554201935326e-05,1.65912104178384e-05
0.0707929292929293,1,0.0825709282037217,-0.000167669867602124,1.82790623663264e-05,1.82706174260955e-05
0.0808919191919192,1,0.0825709282037217,-0.000183948366629051,1.96658951649677e-05,1.96604003762233e-05
0.0909909090909091,1,0.0825709282037217,-4.75468255029734e-05,2.16561649750522e-05,2.16151133457175e-05
0.101089898989899,1,0.0825709282037217,-0.00011004433481174,2.23577674740399e-05,2.2325161694716e-05
0.111188888888889,1,0.0825709282037217,-0.000153406564931971,2.3990061784813e-05,2.39656152354076e-05
0.121287878787879,1,0.0825709282037217,-9.72951683658329e-05,2.49015954292654e-05,2.48612585881942e-05
0.131386868686869,1,0.0825709282037217,4.5345626209101e-05,2.59617797785733e-05,2.59119124448324e-05
0.141485858585859,1,0.0825709282037217,0.000116341076195219,2.70219177620486e-05,2.69814091725347e-05
0.151584848484848,1,0.0825709282037217,0.000100178083118222,2.70596386694705e-05,2.70155550404688e-05
0.161683838383838,1,0.0825709282037217,0.000147233610519139,2.87641806687217e-05,2.87283300434508e-05
0.171782828282828,1,0.0825709282037217,0.000143874433316793,2.91725168420076e-05,2.91348716608859e-05
0.181881818181818,1,0.0825709282037217,0.000218788478614339,3.22849517786654e-05,3.22682502734825e-05
0.191980808080808,1,0.0825709282037217,0.000184890179982102,3.45686468514259e-05,3.45336939363769e-05
0.202079797979798,1,0.0825709282037217,0.000171881504297849,3.57196653331756e-05,3.56777692540289e-05
0.212178787878788,1,0.0825709282037217,0.000104344779302747,3.85916536808071e-05,3.85253582064132e-05
0.222277777777778,1,0.0825709282037217,0.000139873132741094,4.16932245084714e-05,4.16294025527173e-05
0.232376767676768,1,0.0825709282037217,0.000117517629082321,4.3777523601845e-05,4.37037789477864e-05
0.242475757575758,1,0.0825709282037217,5.36757859467163e-07,4.68532530638876e-05,4.67595468458688e-05
0.252574747474747,1,0.0826111849887022,-2.36052057703211e-05,4.93409265645242e-05,4.92428019171347e-05
0.262673737373737,1,0.0826111849887022,0.000111104525393089,5.2658657247327e-05,5.25656841483952e-05
0.272772727272727,1,0.0826111849887022,0.000120441081724634,5.7485288608323e-05,5.73848240852734e-05
0.282871717171717,1,0.0826111849887022,9.37280917080909e-05,5.88274312769417e-05,5.87185613695631e-05
0.292970707070707,1,0.0826111849887022,0.000144966737719797,6.07850502743105e-05,6.0684495528807e-05
0.303069696969697,1,0.0826111849887022,0.000148974198196801,6.33346312893429e-05,6.32301553384926e-05
0.313168686868687,1,0.0826111849887022,0.000149991545626956,6.47466244672843e-05,6.46396286821093e-05
0.323267676767677,1,0.0826111849887022,0.000209897471436076,6.87809303877001e-05,6.86874254754399e-05
0.333366666666667,1,0.0834345534575142,0.000201935635134914,7.13643982796777e-05,7.12624474838557e-05
0.343465656565657,1,0.0834345534575142,0.000219590813552469,7.2020160615399e-05,7.19243404195649e-05
0.353564646464646,1,0.0834345534575142,0.000132070959356202,7.74546990345681e-05,7.73172323748042e-05
0.363663636363636,1,0.0834345534575142,0.000126547200629543,8.15962223713383e-05,8.14490441205828e-05
0.373762626262626,1,0.0834345534575142,7.88773146817654e-05,8.57264975097751e-05,8.5561266145527e-05
0.383861616161616,1,0.0834345534575142,0.000112763871534862,9.42368428190964e-05,9.40610848241817e-05
0.393960606060606,1,0.0834345534575142,0.000113355730976478,9.98397419121975e-05,9.96529119501184e-05
0.404059595959596,1,0.0834345534575142,0.000333156763500635,0.000106622762922778,0.000106520510825998
0.414158585858586,1,0.0834345534575142,0.000335503797254058,0.000109178992510454,0.000109073197323405
0.424257575757576,1,0.0834345534575142,0.000374688924640193,0.000115815751335652,0.000115724511623229
0.434356565656566,1,0.0834345534575142,0.000331998096397167,0.000120939766620512,0.000120808109823282
0.444455555555556,1,0.0834345534575142,0.0002394863832927,0.000129961304597848,0.000129758735716435
0.454554545454545,1,0.0834345534575142,0.000330956093101668,0.000139758299102814,0.000139588314440169
0.464653535353535,1,0.0834345534575142,0.00029620755839732,0.00014276783652712,0.000142570039771718
0.474752525252525,0.998,0.0834345534575142,0.000178817519551054,0.000150574627544511,0.00015030545399472
0.484851515151515,1,0.0834345534575142,0.000186300714575113,0.000161799194596836,0.000161510304163894
0.494950505050505,1,0.0834345534575142,0.000231524412090871,0.000173658748654701,0.000173365034710786
0.505049494949495,1,0.0844248344010744,0.000300976326380154,0.000176296352775534,0.000176034346819024
0.515148484848485,0.994,0.0844248344010744,0.000278770540154964,0.000185722522926108,0.000185428790894314
0.525247474747475,0.994,0.0844248344010744,0.000307135440445553,0.000189295534506705,0.000189011275616469
0.535346464646465,0.994,0.0844248344010744,0.000329618909349777,0.000190925724308394,0.000190652521485178
0.545445454545455,0.992,0.0844248344010744,0.000291355953396044,0.000198420777402972,0.000198108824139746
0.555544444444444,0.99,0.0844248344010744,0.000483501518232715,0.000206597890251556,0.000206418468189186
0.565643434343434,0.992,0.0844248344010744,0.000660272581343027,0.000224784452778375,0.000224770843754491
0.575742424242424,0.99,0.0844248344010744,0.000604573083717332,0.0002349563989376,0.00023485199475328
0.585841414141414,0.986,0.0844248344010744,0.000621876491660963,0.000258219226215982,0.00025808951813443
0.595940404040404,0.982,0.0844248344010744,0.000656161583502802,0.000266271268710549,0.000266169274196793
0.606039393939394,0.984,0.0844248344010744,0.000799725064684942,0.000290266420434395,0.000290325447772611
0.616138383838384,0.982,0.0844248344010744,0.000935715297937789,0.00029900742330966,0.000299284971581835
0.626237373737374,0.974,0.0844248344010744,0.000832539329677181,0.000316043562606365,0.000316104597216612
0.636336363636364,0.974,0.0844248344010744,0.000934869570577328,0.000344426902234053,0.000344612029543576
0.646435353535354,0.974,0.0844248344010744,0.000799911560964042,0.000368071090912344,0.000367974807235883
0.656534343434343,0.968,0.0844248344010744,0.000875790185012689,0.00039298302210659,0.000392964064510541
0.666633333333333,0.964,0.0844248344010744,0.000814823255226259,0.00042494439267372,0.00042475844082563
0.676732323232323,0.966,0.0879140785738886,0.000616107556620905,0.00045376052197885,0.000453232589456218
0.686831313131313,0.956,0.0879140785738886,0.000589837750325183,0.000478529648117255,0.000477920497392729
0.696930303030303,0.952,0.0879140785738886,0.000800058226373578,0.000505544032338808,0.000505173037439719
0.707029292929293,0.936,0.0879140785738886,0.000700022124632905,0.00053857273833964,0.000537985623837936
0.717128282828283,0.934,0.0879140785738886,0.000703144612268405,0.000561603545110577,0.000560974750366118
0.727227272727273,0.92,0.0879140785738886,0.00048545632778126,0.000604681658707818,0.000603707963236586
0.737326262626263,0.888,0.0879140785738886,0.000394927797959951,0.000683836446759824,0.000682624741831905
0.747425252525252,0.878,0.0879140785738886,2.03747125292963e-05,0.000737392011555453,0.000735917642661252
0.757524242424242,0.876,0.0882445085048944,-0.000100055620375522,0.000798612564791824,0.000797025350789409
0.767623232323232,0.85,0.0882445085048944,-6.49299152027067e-05,0.000847530303989025,0.000845839459274935
0.777722222222222,0.84,0.0882445085048944,0.00073277394819498,0.000895267501477285,0.000894013924133484
0.787821212121212,0.834,0.0882445085048944,-0.000105619854530567,0.00096855311986931,0.000966627169183242
0.797920202020202,0.824,0.0882445085048944,1.70560376154425e-05,0.00104787421596849,0.00104577875844497
0.808019191919192,0.798,0.0882445085048944,-0.000294700868245451,0.00112903148511525,0.00112686027074677
0.818118181818182,0.792,0.0882445085048944,-0.000598749952480599,0.00120070399977268,0.00119866109327873
0.828217171717172,0.784,0.0882445085048944,-0.000271757067745041,0.00132967133955894,0.00132708584878369
0.838316161616162,0.734,0.0882445085048944,-0.00105542683353702,0.0015194108142067,0.00151748591837924
0.848415151515151,0.716,0.0882445085048944,-0.000995049706830056,0.00175691486749468,0.00175439116167876
0.858514141414141,0.67,0.0882445085048944,-0.00214657287339338,0.00197929433978292,0.00197994352620414
