"p","est_coverage","ci_width","bias","variance","MSE"
1e-04,0.432,0.724018541006002,0.278615067920812,0.260573943169069,0.33767915135525
0.0101989898989899,0.828,0.741143050451586,0.03225351475979,0.073538463578653,0.0744316758658557
0.0202979797979798,0.868,0.749995550921566,0.0327413343842553,0.0589806850433988,0.0599347186505736
0.0303969696969697,0.894,0.754800392718429,0.0324885844377571,0.0530996646375835,0.0540489734270777
0.0404959595959596,0.904,0.758402109831181,0.0334428782775267,0.0506901735858476,0.0517072193461613
0.0505949494949495,0.916,0.761077723423738,0.0319711995646359,0.0491331331021535,0.050057024437551
0.0606939393939394,0.914,0.763187459423111,0.0326241664442818,0.0481311082614119,0.0490991822810733
0.0707929292929293,0.914,0.765260024276435,0.0329900121740014,0.047909001962068,0.0489015248613846
0.0808919191919192,0.914,0.766898100467197,0.0329300989418073,0.0476454428285789,0.0486345433592389
0.0909909090909091,0.916,0.768805748378843,0.0332900717665695,0.0476072948402476,0.0486203091287905
0.101089898989899,0.914,0.770719842236409,0.0325931208784497,0.0481135708737413,0.0490796552605911
0.111188888888889,0.914,0.772779380572661,0.0318500496345688,0.048427488956923,0.0493450596407337
0.121287878787879,0.912,0.774576894498229,0.031478533412903,0.0486431917024452,0.0495368033848676
0.131386868686869,0.912,0.776389997131895,0.0315358265789682,0.0488273598735102,0.0497242135117819
0.141485858585859,0.912,0.778228409892884,0.0310556112433421,0.0489701185961427,0.049836629348648
0.151584848484848,0.908,0.780570768842718,0.0302719311761264,0.0491916295344944,0.0500096360925576
0.161683838383838,0.914,0.782634629540512,0.0300645605115803,0.0494327635665217,0.0502377758381431
0.171782828282828,0.912,0.784644397877746,0.0299319190522023,0.0496190048301751,0.0504156865986623
0.181881818181818,0.908,0.786766579900045,0.0298457563140122,0.0497977881990134,0.0505889617925708
0.191980808080808,0.908,0.789033333984782,0.0297252951387399,0.049829087806165,0.0506130228016379
0.202079797979798,0.906,0.791517250520145,0.0291755393444707,0.0500515625502615,0.0508026715212017
0.212178787878788,0.908,0.793881595202651,0.0289091991291161,0.0503348103832185,0.051069882556739
0.222277777777778,0.91,0.796735075446394,0.0283033125086059,0.0507666754071153,0.0514662195552609
0.232376767676768,0.914,0.799538292297572,0.0281943279651775,0.0511170821075759,0.0518097680727687
0.242475757575758,0.914,0.802521150559864,0.0283723099748387,0.0515474504485013,0.0522493435209127
0.252574747474747,0.918,0.805673659446389,0.0282310333147422,0.0518628359341194,0.0525561015042692
0.262673737373737,0.914,0.808764093567378,0.0284557551745935,0.0520388984442963,0.0527445506499641
0.272772727272727,0.91,0.811863031694142,0.0285190447033353,0.0528388979656311,0.0535465560804907
0.282871717171717,0.914,0.81518072629347,0.0284620782442083,0.0531709378371179,0.0538746858594231
0.292970707070707,0.916,0.81845701649285,0.027738482221549,0.0535169526872832,0.0541793421778639
0.303069696969697,0.916,0.821828274272678,0.0273009358944727,0.0541077957487282,0.0547449212579449
0.313168686868687,0.912,0.82523346651083,0.026766882535562,0.0546152555730015,0.0552224910625281
0.323267676767677,0.908,0.828733366440143,0.0269255802651626,0.0550236785188928,0.0556386180344708
