"p","est_coverage","ci_width","bias","variance","MSE"
1e-04,0.178,0.137844292923521,-0.127521287118219,0.116123343830549,0.132152775811175
0.0101989898989899,0.664,0.137844292923521,0.00121555017011457,0.00509766234470902,0.00508894458223566
0.0202979797979798,0.758,0.137844292923521,0.000945419391211887,0.00350148626856174,0.00349537711384989
0.0303969696969697,0.82,0.137844292923521,-5.42812696349592e-06,0.00289038867576257,0.0028846079278756
0.0404959595959596,0.84,0.137844292923521,0.000513015318775352,0.0023401661355871,0.00233574898803323
0.0505949494949495,0.832,0.137844292923521,0.000346594450524499,0.00240271127961502,0.00239802598476893
0.0606939393939394,0.848,0.137844292923521,0.00032827645178801,0.00224801634632243,0.00224362807905859
0.0707929292929293,0.87,0.137844292923521,0.000154710302889509,0.00212844066289317,0.0021242077168452
0.0808919191919192,0.872,0.137844292923521,0.000708243120682464,0.00196373424814435,0.00196030838796606
0.0909909090909091,0.892,0.137844292923521,0.000987629987254831,0.00185374367574041,0.00185101160138066
0.101089898989899,0.902,0.137844292923521,0.000973503365833462,0.00171720119618127,0.0017147145025922
0.111188888888889,0.914,0.137844292923521,0.000681044419062403,0.00168734475192627,0.00168443388392315
0.121287878787879,0.924,0.137844292923521,0.0013518917177176,0.00164260423542566,0.00164114663817124
0.131386868686869,0.916,0.137844292923521,0.000996062633217225,0.00164977771096824,0.00164747029631559
0.141485858585859,0.924,0.137844292923521,0.00148866022533142,0.00157799288119972,0.0015770530047038
0.151584848484848,0.92,0.137844292923521,0.00141364851515031,0.00152214219283763,0.00152109631057634
0.161683838383838,0.926,0.137844292923521,0.00103430979316181,0.00154357877286789,0.00154156141207038
0.171782828282828,0.924,0.137844292923521,0.000539171002494104,0.00149654390089089,0.00149384151845904
0.181881818181818,0.924,0.137844292923521,0.000123661187850391,0.00141058779473536,0.00140778191123527
0.191980808080808,0.934,0.137844292923521,0.000443625907532507,0.00137083193833088,0.00136828707840006
0.202079797979798,0.932,0.137844292923521,0.0003223028603526,0.00141270464640343,0.00140998311624441
0.212178787878788,0.924,0.137844292923521,0.000139393067940173,0.0014609537665073,0.00145805128940168
0.222277777777778,0.938,0.137844292923521,-0.000275916887314224,0.00142791975026242,0.0014251400408906
0.232376767676768,0.93,0.137844292923521,-0.000268265063217488,0.00141678969481084,0.00141402808156536
0.242475757575758,0.928,0.137844292923521,-0.00025147465111532,0.00142928309688439,0.00142648777019077
0.252574747474747,0.928,0.137844292923521,-0.000632672302761406,0.00144204884843937,0.00143956502498518
0.262673737373737,0.926,0.137844292923521,-0.00110644829914726,0.00142107054527724,0.00141945263202538
0.272772727272727,0.928,0.137844292923521,-0.00109535720990158,0.00145721328755111,0.00145549866839329
0.282871717171717,0.92,0.137844292923521,-0.00143259923828968,0.00146278253911719,0.0014619093146165
0.292970707070707,0.93,0.137844292923521,-0.00046859414557257,0.00139762907651826,0.00139505339883849
0.303069696969697,0.932,0.137844292923521,-0.000392351463136226,0.00137197060132731,0.00136938059979528
0.313168686868687,0.93,0.137844292923521,-0.000565809195185061,0.0014355188715398,0.00143296797384207
0.323267676767677,0.91,0.137844292923521,-0.000646373775130144,0.00149827486577581,0.00149569611510144
0.333366666666667,0.914,0.138240510900677,-0.00146236223282174,0.00152465851919839,0.00152374770545998
0.343465656565657,0.912,0.138240510900677,-0.00152815461760951,0.00154620081288608,0.00154544366779563
0.353564646464646,0.912,0.138240510900677,-0.00173652827009554,0.00158742340788167,0.00158726409149875
0.363663636363636,0.922,0.138240510900677,-0.00177718936750348,0.00155843790101999,0.00155847942726592
0.373762626262626,0.916,0.138240510900677,-0.00153688457502253,0.00159060174714705,0.0015897825578497
0.383861616161616,0.916,0.138240510900677,-0.00125937273829157,0.00155313791410986,0.00155161765797559
0.393960606060606,0.92,0.138240510900677,-0.000689171530262385,0.00156926971313581,0.00156660613110766
0.404059595959596,0.916,0.138240510900677,-0.00111491324153834,0.00159426507777547,0.00159231957915608
0.414158585858586,0.914,0.138240510900677,-0.00148625566241102,0.00160442457267676,0.00160342467942545
0.424257575757576,0.912,0.138240510900677,-0.00142892181990717,0.00161418876560022,0.00161300220563643
0.434356565656566,0.906,0.138240510900677,-0.00115285632758605,0.00160881487005343,0.00160692631802538
0.444455555555556,0.898,0.138240510900677,-0.00103627490750409,0.00158914856379227,0.00158704413234861
0.454554545454545,0.9,0.138240510900677,-2.90987322850533e-05,0.00161371952297554,0.00161049293066581
0.464653535353535,0.9,0.138240510900677,-0.00051102583033488,0.00164810582030584,0.0016450707560645
0.474752525252525,0.902,0.138240510900677,-0.000784130300176809,0.001630093526092,0.00162744819936747
0.484851515151515,0.896,0.138240510900677,-0.00109849880816039,0.00161437888936424,0.00161235683121704
0.494950505050505,0.894,0.138240510900677,-0.00161588571703322,0.00165961164861776,0.00165890351197104
0.505049494949495,0.898,0.139038445227887,-0.00160959271212763,0.00168084548110186,0.00168007457883859
0.515148484848485,0.896,0.139038445227887,-0.00146424839636658,0.00171277882559794,0.001711497291313
0.525247474747475,0.894,0.139038445227887,-0.000925803710309939,0.00176294556624714,0.00176027678762467
0.535346464646465,0.894,0.139038445227887,-0.00148195982277095,0.00180215968321995,0.00180075156876982
0.545445454545455,0.886,0.139038445227887,-0.00186154935364726,0.0018346109149477,0.00183440705911387
0.555544444444444,0.884,0.139038445227887,-0.00119075684396837,0.00185653071585346,0.00185423555628321
0.565643434343434,0.884,0.139038445227887,-0.0012424773690127,0.00185272174195681,0.0018505600484854
0.575742424242424,0.89,0.139038445227887,-0.000962641254190416,0.00188122665367916,0.00187839087855607
0.585841414141414,0.882,0.139038445227887,-0.000528024664224805,0.00188966564925108,0.00188616512799861
0.595940404040404,0.888,0.139038445227887,-0.000652108821022857,0.0018964998129306,0.0018931320592192
0.606039393939394,0.888,0.139038445227887,-1.42752928255199e-05,0.00190211962160123,0.00189831558614201
0.616138383838384,0.882,0.139038445227887,-1.32784933310859e-05,0.00198535736402311,0.00198138682561345
