"p","est_coverage","ci_width","bias","variance","MSE"
1e-04,0.414,0.841006791864746,0.34742630126967,0.397576986465121,0.517486867306114
0.0101989898989899,0.86,0.885083679952683,0.0103724463981777,0.0699021272245383,0.0698699106143723
0.0202979797979798,0.894,0.776833142017665,0.00650520117990929,0.0503755997172,0.0503171661601567
0.0303969696969697,0.894,0.721928069231472,0.00603724645508729,0.0427915204711865,0.0427423857750036
0.0404959595959596,0.898,0.685852541802206,0.00577686133448387,0.0380293509887387,0.037986664413639
0.0505949494949495,0.906,0.66139241014894,0.00573851642888833,0.0346507785286805,0.0346144075424278
0.0606939393939394,0.91,0.64432825664274,0.0049320924387458,0.0321794267328635,0.0321393934152221
0.0707929292929293,0.91,0.628694710929719,0.00605636022453456,0.0302705895037564,0.0302467278239182
0.0808919191919192,0.904,0.616639838668741,0.00558441039599535,0.0291076120164872,0.0290805824319251
0.0909909090909091,0.9,0.605520257144075,0.00620411428679688,0.0280805781414411,0.0280629080192419
0.101089898989899,0.902,0.596834986963155,0.00563097958078735,0.0273930814059711,0.0273700031741984
0.111188888888889,0.898,0.589197478947673,0.00539484569385259,0.0266877128481349,0.0266634417824991
0.121287878787879,0.91,0.582619559413276,0.00537565191431668,0.0259687983142012,0.0259457583510767
0.131386868686869,0.914,0.577080119723576,0.00513577921172296,0.0253496080238785,0.0253252850359423
0.141485858585859,0.914,0.572227638115127,0.00506778809485613,0.0248427631532976,0.0248187601031654
0.151584848484848,0.92,0.567119421431538,0.00591253161719538,0.0244491097824996,0.024435169593059
0.161683838383838,0.924,0.563091054589409,0.00598766999166236,0.0239302156156021,0.0239182073762999
0.171782828282828,0.928,0.559553051737111,0.00592915746196196,0.0235682465617972,0.0235562649768823
0.181881818181818,0.93,0.556174453352012,0.00555328104288417,0.0232797793919433,0.0232640587635007
0.191980808080808,0.928,0.552817127655096,0.00559643433086201,0.0231010382303243,0.0230861562310833
0.202079797979798,0.93,0.550041805719186,0.00520991951629765,0.0229184719389222,0.0228997782564107
0.212178787878788,0.93,0.547369259710963,0.00495900464277311,0.0227257598320345,0.0227049000394175
0.222277777777778,0.932,0.54508258719843,0.00533892031721254,0.0224723704576278,0.0224559297868661
0.232376767676768,0.936,0.543006210152946,0.00518657885498183,0.0222473051273744,0.0222297111173386
0.242475757575758,0.934,0.541048609041818,0.00513641223078599,0.0220927057758675,0.0220749030949203
0.252574747474747,0.924,0.539290411761106,0.00464704712108264,0.0218930207999225,0.0218708298052682
0.262673737373737,0.924,0.537668750032442,0.00452326122139647,0.0216858394368729,0.0216629276500761
0.272772727272727,0.926,0.536436146504595,0.00415152921839942,0.0215403202477119,0.0215144748020677
0.282871717171717,0.928,0.534987539378621,0.00368060828914163,0.0215909495027875,0.0215613144811601
0.292970707070707,0.93,0.533975041218112,0.00362795025579008,0.0215710842003357,0.0215411040549935
0.303069696969697,0.928,0.533135590402575,0.00332944420301423,0.0214289648527667,0.0213971921217621
0.313168686868687,0.932,0.532325483033312,0.00324515478116199,0.0213674456315797,0.0213352417698703
0.323267676767677,0.934,0.531551005932279,0.00345770650352688,0.0213019012694787,0.0212712532012043
0.333366666666667,0.934,0.53087344862968,0.00351576026229495,0.0213675755841963,0.0213372010032499
0.343465656565657,0.93,0.530404497086986,0.00341121348244808,0.0213492777148436,0.0213182155368367
0.353564646464646,0.93,0.529781838554059,0.00350340980330024,0.0212264551485967,0.0211962761185494
0.363663636363636,0.926,0.529369609308535,0.00329214498461843,0.0211502832011477,0.0211188208533451
0.373762626262626,0.922,0.528939360957037,0.00338737068492844,0.02110286977271,0.0210721383133217
0.383861616161616,0.922,0.528550375143176,0.00331185365663308,0.0210938711427813,0.0210626517751387
0.393960606060606,0.924,0.52811311194006,0.00359029435573866,0.0211003630387775,0.0210710525262608
0.404059595959596,0.926,0.527952491579399,0.00338118974168594,0.0210651621484733,0.0210344642682457
0.414158585858586,0.928,0.527985680378633,0.00351020852304492,0.0211004600097262,0.021070580653582
0.424257575757576,0.926,0.527891768849893,0.00306157790137074,0.0211088149038866,0.021075970533325
0.434356565656566,0.922,0.527765821064755,0.00314112160032036,0.0212512550260499,0.0212186191609058
0.444455555555556,0.926,0.527512646418441,0.00271406746301547,0.0212142590112231,0.0211791966553945
0.454554545454545,0.92,0.527603937440384,0.00264076738926704,0.0214147773629869,0.0213789214606652
0.464653535353535,0.922,0.527837735020406,0.00285994600925379,0.021452891864186,0.0214181653716334
0.474752525252525,0.924,0.527982389114213,0.00325767305076043,0.0215021896256602,0.0214697976801146
0.484851515151515,0.924,0.528241785669746,0.00315853559251761,0.021575262020023,0.0215420878430721
0.494950505050505,0.924,0.528551459496943,0.00308594852518728,0.0216640497215091,0.0216302447003662
0.505049494949495,0.922,0.528746958139739,0.0033292134922018,0.0216515612691744,0.0216193418091127
0.515148484848485,0.922,0.528908807609097,0.00344759981035138,0.0217995756113122,0.0217678624045419
0.525247474747475,0.92,0.529354360454556,0.00337745467340456,0.0219693302996994,0.0219367988391709
0.535346464646465,0.918,0.529713635696163,0.00351781187103819,0.0220734232074908,0.0220416513614358
0.545445454545455,0.916,0.53000145763834,0.0033345589410194,0.0220019390047977,0.0219690544101193
0.555544444444444,0.914,0.530708989672091,0.00334252240958661,0.0220133971835605,0.021980542845252
0.565643434343434,0.92,0.531429324367957,0.00313027605893794,0.022126709110331,0.0220922543203155
