"p","est_coverage","ci_width","bias","variance","MSE"
1e-10,0,0.855726111779372,4.65820771492895,0.361105249892752,22.0592821548165
1e-09,0,0.855726111779372,4.09047590533168,0.361105249892752,17.092376171492
1e-08,0,0.855726111779372,3.47996270155149,0.361105249892752,12.4705234435825
1e-07,0.002,0.855726111779372,2.81770622001944,0.361105249892752,8.29985138172918
1e-06,0.026,0.855726111779372,2.09119281199746,0.361105249892752,4.73347041634279
1e-05,0.124,0.855726111779372,1.28203913666235,0.361105249892752,2.0040073873269
1e-04,0.406,0.855726111779372,0.361298704352667,0.361105249892752,0.490919793159882
0.001,0.702,1.17891206609763,0.075969489253886,0.20901291725254,0.214366254715531
0.01,0.892,0.876026880730463,0.0175478664199872,0.0676375926335306,0.0678102450641572
0.1,0.92,0.594667055923336,0.0138460944373097,0.0272981168681843,0.0274352349656148
0.9,0.922,0.645200616802271,0.00487002161366517,0.0296132940089478,0.0295777845314475
0.99,0.866,1.05328394015047,-0.00484965704031202,0.0952956032116914,0.0951285311786766
0.999,0.712,1.4584748347066,-0.0841240356477032,0.34658886787793,0.35297254351583
0.9999,0.242,0.673620380406746,-0.60161944312771,0.629720779370687,0.990407292161241
0.99999,0,0,-1.55747259671419,0.686899375413722,3.11124646617852
0.999999,0,0,-2.66893682296017,0.686899375413722,7.80874934161563
0.9999999,0,0,-3.70025614553175,0.686899375413722,14.3774211192084
0.99999999,0,0,-4.66920520429493,0.686899375413722,22.4870028164778
0.999999999,0,0,-5.58791031118111,0.686899375413722,31.9102672224671
0.9999999999,0,0,-6.46507178841117,0.686899375413722,42.482678805973
