"p","est_coverage","ci_width","bias","variance","MSE"
1e-04,0.836,1.61252918611175,-0.23724266816821,0.294353322376197,0.350048699331016
0.0101989898989899,0.936,0.248212689001268,0.000191373157074196,0.00454124326911396,0.00453219740626098
0.0202979797979798,0.94,0.197035965984359,0.00111495328216559,0.00279916184895064,0.00279480664607415
0.0303969696969697,0.922,0.173175757580345,0.00239161149302679,0.00215309953766739,0.00215451314412563
0.0404959595959596,0.946,0.158559622229229,0.00329204736463849,0.00177989723591679,0.00178717501729598
0.0505949494949495,0.946,0.148638833178246,0.0025753105106549,0.0015375414570052,0.00154109859831748
0.0606939393939394,0.942,0.141136229949236,0.00259183987018274,0.00137618716220286,0.00138015242179113
0.0707929292929293,0.936,0.135104668746148,0.00382165685924771,0.00119309686872168,0.00120531573613407
0.0808919191919192,0.936,0.130334395506883,0.00322593625543867,0.00106252178099068,0.00107080340215286
0.0909909090909091,0.95,0.12634012616162,0.0033241256255381,0.00100075781000311,0.00100980610555746
0.101089898989899,0.95,0.122971388514923,0.00334737831477634,0.000921401967134667,0.000930764104782633
0.111188888888889,0.954,0.120120977581915,0.00286621553765517,0.000876725853241774,0.000883187593043586
0.121287878787879,0.948,0.117653753728734,0.00221417572176055,0.000851832334514908,0.000855031243972712
0.131386868686869,0.956,0.115392906191403,0.00298822198851335,0.000839093942666983,0.000846345225434283
0.141485858585859,0.956,0.113500746865832,0.00222952398182255,0.000840694043806137,0.000843983432904046
0.151584848484848,0.956,0.111773188890481,0.00230990071071349,0.000797315786706189,0.000801056796426132
0.161683838383838,0.952,0.110262984562404,0.00188586048574143,0.000784793067568007,0.000786779951204551
0.171782828282828,0.956,0.108913075725681,0.00144470817548074,0.000744294979832617,0.000744893571585253
0.181881818181818,0.948,0.107664755782561,0.00173424984321235,0.000732727993774621,0.000734270160305753
0.191980808080808,0.956,0.106576954048536,0.00126651536785734,0.000727120906833947,0.000727270726197298
0.202079797979798,0.952,0.105578524140069,0.00118857549031512,0.000696722701181165,0.000696741967474981
0.212178787878788,0.962,0.104672498026283,0.000864538934399334,0.000665125639006599,0.000664542815297678
0.222277777777778,0.956,0.103831920894038,0.000806849231108302,0.00063213702319447,0.000631523754829821
0.232376767676768,0.958,0.103037907624837,0.0013457916453257,0.000602049976489222,0.000602657031688872
0.242475757575758,0.958,0.102305580837848,0.00157297586485099,0.000605463401486168,0.000606726727754599
0.252574747474747,0.956,0.101635460184581,0.00169406476791315,0.000580474870922592,0.000582183776618632
0.262673737373737,0.956,0.101011646582685,0.0015097169529386,0.000590479868359608,0.000591578153900879
0.272772727272727,0.96,0.100432817285029,0.001703606240048,0.000609053778246581,0.000610737944911218
0.282871717171717,0.948,0.0998974460320466,0.00174503618124287,0.000613900565059218,0.000615717915202946
0.292970707070707,0.956,0.0994136001556887,0.00152306500369001,0.000600773423532743,0.000601891603691143
0.303069696969697,0.962,0.0989728262794788,0.00121025033197141,0.000595989340927443,0.000596262068111625
0.313168686868687,0.962,0.0985532469328307,0.00157094362811442,0.000599363867154556,0.00060063300330296
0.323267676767677,0.956,0.0981852706059522,0.00138530791360587,0.000604618011855359,0.000605327853847147
0.333366666666667,0.954,0.097846210056015,0.00147346819895418,0.00059229366374991,0.00059328018495574
0.343465656565657,0.962,0.0975399868732972,0.00154729745795234,0.000593369286644607,0.000594576677494704
0.353564646464646,0.954,0.0972768411112751,0.0011817596043972,0.00058598919842014,0.000586213775785885
0.363663636363636,0.956,0.0970454269463021,0.000911342465873219,0.00058928191359399,0.000588933894856906
0.373762626262626,0.956,0.0968368895577455,0.00110391347729605,0.000593704444735658,0.000593735660811543
0.383861616161616,0.966,0.0966558045613499,0.00104214195520338,0.000576074321774996,0.000576008232986241
0.393960606060606,0.968,0.0965011064281455,0.00099710300984448,0.000560002680652573,0.000559876889703509
0.404059595959596,0.966,0.0963730192660219,0.000618166942756872,0.000561438198410039,0.000560697452382336
0.414158585858586,0.96,0.0962647748874795,0.000857590385992737,0.000567851292833668,0.000567451051518148
0.424257575757576,0.964,0.0961834429947745,0.000971381244095852,0.000556087239016479,0.000555918646059827
0.434356565656566,0.962,0.096115906293218,0.00104124060476802,0.000557149482273916,0.000557119365306385
0.444455555555556,0.968,0.0960713095367008,0.000817657787714779,0.000556430955086377,0.000555986657434015
0.454554545454545,0.962,0.0960411980670159,0.000607757491784525,0.00056192199286744,0.000561167518050525
0.464653535353535,0.964,0.0960251224541182,0.000863686227180295,0.000562767770606443,0.000562388188964251
0.474752525252525,0.956,0.0960217514217109,0.00133067682855867,0.000572917825235575,0.000573542690407167
0.484851515151515,0.952,0.0960450079710118,0.00155951263921342,0.000576555495928094,0.000577834464608104
0.494950505050505,0.948,0.09607790611516,0.00127280834714891,0.00059204609662274,0.000592482045518066
0.505049494949495,0.946,0.096137979531308,0.00128231607145268,0.000577911670154028,0.000578400181320826
0.515148484848485,0.948,0.0962215003598027,0.000850994383114553,0.000577224250863295,0.000576793993801661
0.525247474747475,0.944,0.0963214019226982,0.00088262407656832,0.000588320269006461,0.000587922653728986
0.535346464646465,0.952,0.0964471118812792,0.000501291332248513,0.000595791860763033,0.000594851570041294
0.545445454545455,0.952,0.0966058759170844,0.000513479703608951,0.000589208501858957,0.000588293746261258
0.555544444444444,0.956,0.0967894427087361,0.000329709519369132,0.000586832958677737,0.000585768001127545
0.565643434343434,0.956,0.0969952720506615,2.09431379539069e-05,0.000583261146410039,0.000582095062732246
0.575742424242424,0.948,0.0972329004067703,-5.63474086163467e-05,0.000593046898602867,0.000591863979836119
0.585841414141414,0.946,0.0974971161687104,-0.00045774112269909,0.000603285871677813,0.000602288826869867
0.595940404040404,0.952,0.097800771509634,-0.000423607029737951,0.000603823633265501,0.000602795428914614
0.606039393939394,0.948,0.0981289053896063,-0.000303087772712558,0.000607062021820163,0.00060593975997449
0.616138383838384,0.942,0.0984861948407436,-0.000443833973102599,0.000636777407497066,0.000635700841277752
0.626237373737374,0.95,0.0988766465879259,-0.000564314075993238,0.000648214687742837,0.000647236708743715
0.636336363636364,0.944,0.0992882131313657,-0.000959254718839702,0.000662155273404974,0.000661751132473781
0.646435353535354,0.948,0.0997368231033483,-0.00100625275940889,0.000653035214493243,0.000652741688680074
0.656534343434343,0.956,0.100223459151854,-0.000947100976904593,0.000638794010236226,0.000638413422476207
0.666633333333333,0.958,0.100757154624731,-0.000490818626264058,0.000633194820808217,0.000632169334090488
0.676732323232323,0.958,0.101304179372418,-0.000679403649468327,0.000639142884355132,0.000638326187905332
0.686831313131313,0.96,0.101893527744646,-0.000414392863803414,0.000632313679346046,0.000631220773432925
0.696930303030303,0.962,0.102514268897194,-0.000418308247021486,0.000648107774234776,0.000646986540475832
0.707029292929293,0.96,0.103184402275323,-0.000243511075923976,0.000676978093401171,0.000675683434858466
0.717128282828283,0.96,0.103879367000928,-0.000442195956683491,0.000689500279950359,0.000688316816654565
0.727227272727273,0.966,0.10463311876357,-0.000426710727465462,0.000692910407489285,0.00069170666871924
0.737326262626263,0.958,0.105439271112957,-0.000716622101539258,0.000684792932605016,0.000683936893976221
0.747425252525252,0.952,0.106333838405775,-0.000327164185461683,0.000686542865903778,0.000685276816576219
0.757524242424242,0.96,0.107291510557691,-0.000104752304623176,0.000707546053306195,0.000706141934244906
0.767623232323232,0.962,0.108291592349508,-0.000730893863662274,0.000734557095837382,0.000733622187485646
0.777722222222222,0.952,0.109393162704835,-0.00097125450834848,0.000749816646261125,0.00074926034828859
0.787821212121212,0.956,0.110604056133336,-0.000806973050970697,0.000766174680378245,0.000765293536522482
0.797920202020202,0.952,0.11192376198896,-0.00040138716968265,0.000806093213817608,0.000804642139049959
0.808019191919192,0.956,0.113330636198933,-0.000507784438850933,0.0008359746006253,0.000834560496460389
0.818118181818182,0.956,0.11488989463654,4.63737076283763e-05,0.000874947260078448,0.000873199516079051
0.828217171717172,0.948,0.116569534056997,0.000353825587099379,0.000904386174562777,0.000902702594759738
0.838316161616162,0.952,0.118388812261459,0.000495280695172752,0.000934611589640898,0.000932987669428627
0.848415151515151,0.96,0.120394150400481,0.000691971317793218,0.000960366012077865,0.000958924104358358
0.858514141414141,0.946,0.122616641358051,0.000877531859244286,0.00103073055317851,0.00102943915423614
0.868613131313131,0.954,0.125083957464078,0.00075294227176137,0.00106207299419846,0.00106051577027467
0.878712121212121,0.956,0.127913273273292,0.00128604230064869,0.00103600359495241,0.00103558549256156
0.888811111111111,0.948,0.131068815148605,0.0012941771796106,0.00114962682988797,0.00114900247080042
0.898910101010101,0.942,0.134742685290795,0.00149713467428057,0.00121574205529873,0.00121555198342107
0.909009090909091,0.952,0.139020556234589,0.0015701927228663,0.00129689642984259,0.00129676814216984
0.919108080808081,0.942,0.14407784168725,0.00138680670266018,0.0013925818844468,0.00139171995350845
0.929207070707071,0.944,0.150356571421292,0.00240463800628746,0.0015548034882394,0.0015574761652042
